,mlod.name,sample.name,site,community,type,samplings,period,season,year,ssnyear,EC,Be,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sn,Sb,Ba,Pb,pollution_index,pollution_index_selected_analytes,pli_contaminants
350,"IW.3.4,5,6.DM",H206IWA32-20200225,H206,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,55.52,0.730354158,0.708907149,1.392954055,0.407130481,1.202379446,0.540777174,2.048205767,1.13422161,9.198582515,5.897003112,4.955731759,0.182885548,9.817290452,1.2256477,3.512326802,9.082205966,1.110238081,8.987825953,1.038301088,1.819282292,1.529414222,2.039016814
351,IW.3.2.DM,G427IWA31-20191210,G427,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,10.21,1.168566653,0.717300047,1.044529018,0.700522262,1.308939153,0.543183837,1.743190099,0.87021429,7.721145358,13.08377337,1.833398521,0.125733814,3.21627683,0.272625799,4.09818404,0.409359826,1.965748688,2.678520693,1.03509112,1.2885113,1.420782189,1.932962867
352,IW.3.1.DM,H209IWA31-20191203,H209,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,49.87,0.766871866,0.807084543,0.749076524,0.228724989,0.377570416,0.59372376,1.131625166,1.304167305,4.662075658,0.481518462,0.98466464,0.113160433,2.435309535,9.337433625,1.402677424,0.139554486,0.947410789,2.116595872,1.026201979,0.87574414,0.766529445,0.933566123
353,IW.3.3.DM,T022IWA31-20191217,T022,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,60.12,0.328659371,0.555883139,2.799337769,0.455162728,0.119783895,0.612736397,1.03671247,2.473878423,2.382601187,1.859400817,2.037109468,0.158653213,16.23675984,0.105155665,1.265507965,0.340233837,1.06161869,5.593250366,1.024720455,0.93531052,0.867172096,1.044424221
354,IW.2.4.DM,T172IWA23-20190716,T172,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,33.09,0.26256232,0.393880679,1.069150059,0.706968148,2.185112516,1.569866269,2.42138136,1.579138863,1.318472399,18.78820146,1.703764282,0.548656643,12.90027129,0.467358513,2.094439623,5.141187274,0.531762666,2.265154979,1.013855949,1.487141625,1.338149942,1.430210276
355,"IW.3.4,5,6.DM",G400IWA32-20200225,G400,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,5.775,1.391689848,0.660306411,0.789365501,0.176742037,0.638223123,1.246651429,1.823278012,0.989955315,2.634005955,1.263065568,0.759286256,0.182885548,0.856610725,0.389465428,1.29254753,0.485742649,0.957134667,1.21892747,1.009658299,0.815983891,0.833708854,0.922622209
356,IW.2.1.DM,G400IWA21-20181218,G400,Globe/Miami,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,16.66,0.306018392,0.791079481,0.130939173,0.222902899,3.361384124,0.225215523,6.81428857,2.099363122,5.265874568,3.760876847,0.45205311,0.018288555,0.940840705,0.096860052,6.900722266,4.208963306,0.492104497,4.586762418,1.007436014,0.872803967,0.940061944,1.531490194
357,IW.3.1.DM,H208IWA31-20191203,H208,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,39.57,0.766871866,0.495766563,1.378032212,0.228724989,0.318118329,1.015611782,0.665411274,1.747641895,7.30436381,1.897430337,1.773581579,0.113160433,3.265751722,0.7018167,1.435631894,0.583058644,0.912328562,4.404777512,1.008176775,0.99858312,0.989407976,1.20212803
358,IW.2.3.DM,T164IWA22-20190219,T164,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,33.25,0.22257543,0.181071906,0.89978714,0.227061535,0.114037333,0.792273457,0.865971856,1.847474171,1.892348532,3.573965799,0.518536955,0.032004971,13.64852792,0.214205985,1.932765559,0.991767216,4.619795413,2.888360431,0.996571508,0.784574878,0.585667031,0.742143622
359,IW.2.5.DM,T020IWA23-20190730,T020,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,48.97,0.585196269,0.359723534,1.334012775,43.14585023,0.341388358,1.267589397,4.469587126,31.85399789,7.456649376,19.74298517,1.240784858,0.262897975,12.52409857,0.192785387,1.721237297,2.176119622,1.569738986,4.995299961,0.992867699,2.172462332,2.303209455,2.962082599
360,IW.1.2.DM,T198IWA12-20180220,T198,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,27,0.034691822,1.206430366,0.647384164,0.277173101,0.739674776,0.524411866,1.053922851,1.077957755,3.390357599,4.481819462,0.950218971,0.105239202,3.243263135,0.111172906,2.035008913,0.173047563,1.128351187,3.373405914,0.989904652,0.728069747,0.794289532,0.991220878
361,IW.1.1.DM,G405IWA12-20180227,G405,Globe/Miami,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,53.39,0.272604689,0.958742268,1.376540027,0.856886982,0.458164176,0.297704212,1.639075813,1.305032903,4.627343862,0.915135911,1.196709216,0.439039618,2.073038842,0.063852857,1.885727983,0.402009957,0.470368769,2.928099992,0.978546304,0.826978816,0.944988091,1.125371178
362,IW.3.2.DM,H206IWA31-20191210,H206,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,78.83,1.168566653,0.933953939,1.044529018,0.704265035,0.665040413,0.668330313,1.241533046,1.32147926,8.161971997,4.281153055,3.500124449,0.125733814,3.425216248,0.272625799,0.553466092,27.37128657,0.682578109,13.08062934,0.971385607,1.446000196,1.348632571,1.783563422
363,"IW.3.4,5,6.DM",T159IWA32-20200225,T159,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,23.19,0.730354158,0.707345679,0.826670109,0.546236861,0.280233586,0.699135599,0.778556751,1.445836807,2.582442596,3.756831154,0.759286256,0.182885548,9.228498355,0.389465428,1.148899842,0.279108973,1.61092247,3.168765745,0.969410243,0.952326922,0.928286143,1.104107157
364,"IW.3.4,5,6.DM",T154IWA32-20200225,T154,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,48.6,0.730354158,0.700319067,1.053482124,0.486560432,0.596365448,0.687824283,1.248689838,1.39274681,4.004843215,6.312900423,1.169671218,0.182885548,15.40263771,0.389465428,1.340993417,0.279108973,1.718457122,6.97113608,0.953113483,1.186892902,1.159549511,1.43822765
365,IW.2.2.DM,G424IWA21-20181218,G424,Globe/Miami,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,71.61,0.127264212,1.021201047,0.206145263,0.252637147,1.356188664,2.570316074,2.804780942,1.678105541,6.428053887,1.542218432,0.75132301,0.64547168,2.719892382,0.29132014,1.713914081,0.934084695,0.643682597,4.423347401,0.944471263,1.032054668,1.15637823,1.133926764
366,IW.2.6.DM,T121IWA24-20190924,T121,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,58.69,0.463044536,0.736232865,1.499645233,0.538751315,0.177930591,0.83366806,1.468846398,2.008763889,3.951409683,0.898953136,2.122297682,0.342910402,30.11426247,0.331045613,1.117353683,1.122948433,1.176398584,8.512436811,0.944718183,1.20909692,1.018631422,1.145284706
367,IW.3.2.DM,H219IWA31-20191210,H219,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,21.57,1.168566653,0.828554749,1.696613562,1.066482245,0.524427004,0.885892647,0.906697411,1.012460857,3.84454262,2.935555336,2.69454025,0.125733814,1.787229345,0.272625799,2.534114213,1.988186248,0.752742563,1.641206731,0.928421424,1.11598045,1.163626957,1.460264216
368,IW.1.7.DM,G415IWA14-20180925,G415,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.259093138,0.60994902,0.675213401,0.880591208,2.512879394,0.98456583,1.60499585,3.938469848,10.05084735,52.76393701,2.757505452,0.043583912,1.482202328,0.097736349,13.15643825,1.126669886,1.046365548,4.713037659,0.921754568,1.431678301,1.923672482,2.884716034
369,IW.3.1.DM,T158IWA31-20191203,T158,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,55.91,0.766871866,0.694268372,0.981857277,0.56682211,0.071200614,0.937635901,0.800708727,1.133356012,3.644166875,3.675108141,0.966145463,0.113160433,12.40143355,2.017430915,0.81991847,0.249244312,0.865234486,3.68835122,0.920766886,0.952275774,0.833081802,0.988182882
370,IW.2.6.DM,H209IWA24-20190924,H209,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,48.48,0.292141663,0.870324058,5.962022417,1.121792106,1.252466765,1.872383807,3.092756628,2.911293829,8.153956967,0.634202942,3.489012943,0.342910402,1.746341005,0.331045613,2.247382162,0.706889991,6.347213756,1.771938745,0.917063077,1.495896602,1.337883707,1.468576773
371,IW.2.6.DM,G403IWA24-20190917,G403,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,24.64,1.075629086,0.529142974,3.094790262,9.943299075,3.520301398,1.370113241,12.66070619,3.488359008,15.16176467,81.48027077,2.205633978,0.342910402,2.18098406,0.331045613,8.897706791,0.963856318,1.024439156,4.285930227,0.907680095,2.615843637,3.15584066,4.16569203
372,IW.2.5.DM,T156IWA23-20190730,T156,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,96.52,0.586656977,0.405201333,2.177843003,1.086859562,1.392654503,0.439215996,3.056972667,6.717038686,15.41824563,9.086628011,4.087182359,0.449784144,38.86436724,0.192785387,2.300052981,2.555707825,2.608287299,9.53378067,0.899284795,2.133692427,1.93666002,2.53089306
373,IW.3.1.DM,G407IWA31-20191203,G407,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,26.84,0.766871866,1.391659684,0.529725431,0.391951459,0.195241222,0.724646227,0.59622895,0.841649564,1.48278051,1.195907053,0.296306832,0.113160433,0.914672168,1.982379026,0.563324267,0.451691354,0.627857462,1.206299946,0.893852541,0.651598866,0.614959773,0.706640913
374,IW.3.1.DM,T152IWA31-20191203,T152,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,27.82,0.766871866,0.515089748,0.529725431,0.636687197,0.346212632,1.031736424,0.529432223,1.145474381,3.219370297,18.86102395,0.599280567,0.113160433,6.022852493,3.078724205,1.227483577,0.139554486,1.019100557,3.250101856,0.892864859,1.005807596,1.032174068,1.261966187
375,"IW.3.4,5,6.DM",T104IWA32-20200218,T104,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,52.5,0.730354158,0.60097057,2.284534181,0.731712034,0.514352784,0.79660545,1.755118086,2.666329661,7.379170754,2.319800758,3.659389371,0.182885548,8.545663076,0.389465428,1.113692075,0.279108973,1.041598941,2.6774065,0.881012671,1.215809627,1.198788412,1.47608663
376,IW.3.3.DM,T123IWA31-20191217,T123,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,65.34,0.328659371,0.35367284,1.983859042,0.230596375,0.438725188,1.256518748,1.261129025,2.292102892,2.477712874,5.050643994,2.037109468,0.089156704,12.03343848,0.105155665,1.538438572,0.455133698,1.317299485,3.583245653,0.872864291,0.981626796,0.926446656,1.114841047
377,IW.2.3.DM,H220IWA22-20190226,H220,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,41.03,0.590856514,0.388025169,0.328280549,1.408738002,1.555119038,1.308984001,2.707653048,1.626458208,6.78605855,5.310377528,3.229744465,0.063118375,5.229618696,0.311961807,7.402080864,1.261572556,1.080494453,6.083495418,0.865456673,1.400923967,1.553193503,2.110766537
378,"IW.3.4,5,6.DM",T158IWA32-20200225,T158,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,45.03,0.730354158,0.811573768,0.714383239,0.345374734,0.168849604,0.473871943,0.893917425,0.993129173,3.521269752,2.094860189,0.759286256,0.182885548,10.84767662,0.575435169,0.949201389,0.763270004,1.196418333,2.757999815,0.858542897,0.900435084,0.776724728,0.926564521
379,IW.1.1.DM,T181IWA11-20180109,T181,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,35.88,0.024302535,0.287115203,0.994540844,0.839212778,0.106630653,0.147576575,0.536248215,1.464591425,4.028888305,3.327987623,1.558018359,0.397776066,8.71330527,0.059841363,2.046557061,0.255291674,5.895339421,10.40285144,0.831875473,0.777162689,0.739737407,0.906178725
380,IW.2.3.DM,T113IWA22-20190226,T113,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,2602,0.461766416,0.412423129,16.66023784,3.888324816,0.789194533,2.236511917,31.81364531,27.06724223,1.603005957,5.887293447,18.15620111,0.385774202,82.67622363,0.214205985,3.301080202,3.540962498,1.599673278,27.58742611,0.831875473,3.349257095,2.533495486,3.040539632
381,IW.1.2.DM,T123IWA12-20180220,T123,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,65.31,0.226957555,0.873446997,1.665277692,0.591150131,1.008415237,0.535241849,1.816462019,2.695471452,4.870466432,14.20038483,1.292638553,0.124476476,7.674741432,0.376418336,2.119225891,1.344374884,1.088121025,3.728833577,0.827924744,1.30562085,1.213792825,1.608368791
382,"IW.3.4,5,6.DM",T041IWA32-20200225,T041,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,25.31,3.23912069,0.38490223,3.822230114,2.594988968,0.300382026,0.273878248,1.005358904,0.913494179,2.441110905,10.7615452,4.803874508,0.182885548,7.826028291,0.389465428,1.241566684,0.515514272,1.004038079,0.701198983,0.812862587,1.182260605,1.111911323,1.488169085
383,IW.2.6.DM,T132IWA24-20190924,T132,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,58.49,0.292141663,0.347036594,0.820701371,0.718404398,2.656188721,1.277697382,3.106388613,2.014534541,1.93589686,437.5013149,1.06003769,0.342910402,8.267622363,0.331045613,0.309828347,6.809328566,0.707364465,3.773401309,0.807677255,1.563358288,1.466237176,1.694354215
384,IW.2.4.DM,T029IWA23-20190709,T029,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,74.79,0.583918149,0.793226501,2.317362236,1.388152753,8.551735802,1.829304539,7.652655656,3.918272567,5.67196941,4.351548125,1.703764282,0.548656643,48.04379959,0.787693827,2.756627299,1.408569948,1.176017256,9.738049441,0.798788114,2.432788822,2.137958614,2.45388906
385,"IW.3.4,5,6.DM",H222IWA32-20200218,H222,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,33.76,0.730354158,1.918655637,1.593652845,1.010548589,0.699945457,1.248336093,1.236250652,1.253674102,2.636944799,6.469873337,1.212265325,0.182885548,2.185072894,0.389465428,0.943004822,0.279108973,2.103026967,7.843920831,0.798294273,1.204117117,1.313514223,1.578648952
386,"IW.3.4,5,6.DM",T025IWA32-20200218,T025,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,30.34,0.730354158,1.076242847,1.41906728,1.686950761,0.313010273,0.620678385,1.099590001,0.885217985,2.125318731,3.504379868,2.383418077,0.182885548,5.176463854,0.389465428,1.227201915,0.279108973,1.287746522,3.091886407,0.796565828,1.050068855,1.063916433,1.311307971
387,IW.3.1.DM,G420IWA31-20191203,G420,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,50.83,0.766871866,1.173639506,0.529725431,0.381346937,0.057948049,0.878191325,0.680576858,1.101617427,1.627585381,0.889243471,0.296306832,0.113160433,2.723981216,1.180859176,0.563324267,0.63022806,0.45168367,2.164506184,0.789158211,0.652116689,0.582982181,0.651933312
388,IW.2.5.DM,G403IWA23-20190730,G403,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,36.53,0.710634596,0.560567547,1.746601737,21.95759896,5.282580453,0.424535352,18.60765971,4.682883929,7.584889852,89.24800264,1.920438653,0.433438748,3.209325813,0.192785387,10.31728394,2.216125242,1.068863933,5.589536388,0.788417449,2.652546193,3.091229299,4.426684511
389,IW.2.6.DM,H208IWA24-20190917,H208,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,NA,0.616966675,0.441700682,4.260932302,0.642925151,1.977952498,0.706596254,2.031165785,3.598001392,18.1834309,1.417611066,5.368709406,0.342910402,9.37569638,0.331045613,2.55214059,2.30450975,1.831330373,10.73710943,0.774096055,1.83350406,1.68561798,2.108414981
390,IW.2.5.DM,D317IWA23-20190730,D317,Dewey-Humboldt,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,122.2,1.288527323,0.826407728,5.744163508,1.006182021,19.2829085,0.703226926,5.885609582,9.70912164,3.82851256,3.658116228,5.331671052,0.262897975,1.806446865,0.192785387,2.121197526,1.04479792,0.977154416,6.454893184,0.766935357,1.957774971,2.204714096,2.96774779
391,"IW.3.4,5,6.DM",T116IWA32-20200225,T116,Tucson,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,68.73,0.730354158,0.385487781,0.470038058,0.455994456,0.105566475,0.541739839,1.396426477,2.097343394,7.558173086,9.086628011,0.759286256,0.182885548,22.36183319,0.868118438,2.65776389,0.279108973,2.798951575,5.693527763,0.765453834,1.160564736,1.041710468,1.294938672
392,IW.1.1.DM,H203IWA12-20180220,H203,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,37.09,0.081562301,0.43682109,0.357975016,0.397357686,0.728891104,0.22480639,0.77940875,1.012460857,4.592612066,0.516715997,4.396452615,0.475159513,2.68840836,0.035051888,2.527635984,0.165325548,0.568560872,1.201843173,0.762243866,0.602828049,0.757333608,0.882356671
393,IW.1.7.DM,H206IWA14-20180925,H206,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.104075467,0.518212687,0.393041348,0.147631584,0.564723884,0.136000526,1.061079643,0.969180969,1.401828709,11.28748537,2.161187953,0.055654358,1.907441065,0.101747843,2.949002536,2.47104477,0.442341121,11.63589203,0.743971742,0.730265327,0.761179549,1.129155827
394,IW.2.6.DM,T029IWA24-20190924,T029,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,22.22,0.542470551,0.500450972,1.400414976,0.62088438,0.462562779,0.836074723,0.758790373,1.178944161,1.148820936,1.349643413,1.205783613,0.342910402,3.661550854,0.331045613,0.309828347,0.559520454,3.613088035,3.379348279,0.73878641,0.885510206,0.777768131,0.832395353
395,IW.3.3.DM,T023IWA31-20191217,T023,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,34.13,0.328659371,0.501817258,1.044529018,0.40359564,0.481434206,1.131131606,1.022398885,1.444394144,1.798839851,3.817516559,2.037109468,0.129277221,6.30498204,0.105155665,1.349161619,0.298739637,0.879724971,2.105082541,0.735823363,0.84048685,0.882828169,1.027877557
396,IW.1.7.DM,G405IWA14-20180925,G405,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.551052212,0.935905776,1.095263285,0.371574142,3.551517291,0.643541684,2.54918122,1.791787381,5.367398279,0.971775623,1.296342388,0.051893774,2.231685601,0.029209907,3.720756781,0.477555452,0.374655303,7.446525221,0.733601078,0.914301064,1.141655744,1.592963883
397,IW.2.1.DM,H204IWA21-20181211,H204,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,32.51,0.075208219,0.410471292,0.642086909,0.243488148,1.352215732,0.200691627,1.10981399,0.784520111,4.0636201,4.072395261,2.338972052,0.046590093,2.287702627,0.107064046,3.793988936,0.252128439,0.378277924,1.329604005,0.725205777,0.634398944,0.704638964,1.01110179
398,IW.1.7.DM,D309IWA14-20180911,D309,Dewey-Humboldt,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,27.97,0.104075467,0.513333095,0.50122471,0.73587067,0.316983205,0.402875385,1.382283293,0.863289508,0.538877169,7.431130156,0.92188463,0.028575867,0.511513134,0.086091333,2.631287649,0.967577771,0.962091938,1.943524513,0.721501969,0.592456815,0.611930694,0.839804284
399,IW.2.3.DM,T121IWA22-20190226,T121,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,50.21,0.314965231,0.579695549,1.063181322,0.64271722,0.051761626,0.964831193,0.983718127,1.112293133,2.52607022,1.702427902,0.904476604,0.058912007,18.73912626,0.214205985,0.929766702,1.054101553,0.581716707,1.468506769,0.717304319,0.745443748,0.605258291,0.716979565
400,IW.1.2.DM,T128IWA11-20180116,T128,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,675.9,0.099784637,1.479101975,3.363383438,1.123871424,0.922997202,1.11524763,6.296273135,7.273906584,5.709372883,84.95956734,4.379785355,0.483046453,54.34060396,0.156214583,18.59251742,0.850910221,9.026046837,9.975744012,0.714835113,2.756879178,2.524307627,3.159954702
